protein_id,left_index,right_index,left_score,right_score,difficulty
DBP3,1024,257,0.0030150000000000003,-0.161785,easy
DBP3,4337,195,0.020685,-0.13803500000000002,easy
DBP3,2939,6867,-0.169535,0.080935,easy
DBP3,2834,8077,-0.06743,0.25073,easy
DBP3,5437,7439,0.435775,-0.079665,easy
DBP3,3269,1467,0.384555,-0.155935,easy
DBP3,7219,933,-0.12260499999999999,0.023545,easy
DBP3,1103,6845,0.147125,-0.12532000000000001,easy
DBP3,6468,2514,0.21457500000000002,-0.045495,easy
DBP3,2426,4941,-0.07227,0.136305,easy
DBP3,3930,3089,0.113645,-0.10791999999999999,easy
DBP3,1627,3641,0.202565,-0.0816,easy
DBP3,4227,2542,0.03503,-0.10944000000000001,easy
DBP3,3766,2512,-0.036855,0.239215,easy
DBP3,7065,4178,0.19573000000000002,-0.0562,easy
DBP3,3316,2651,0.0028399999999999996,-0.23972,easy
DBP3,1658,6248,-0.07739499999999999,0.090445,easy
DBP3,7552,1389,0.43994,-0.034215,easy
DBP3,5889,7236,0.08493500000000001,-0.0786,easy
DBP3,1548,3105,0.07124,-0.08725,easy
DBP3,4685,7012,-0.12038499999999999,0.31927,easy
DBP3,143,1067,-0.11812999999999999,0.195165,easy
DBP3,5747,2297,-0.09812,0.31916,easy
DBP3,6402,242,0.08986,-0.20026,easy
DBP3,1086,2151,0.03133,-0.119175,easy
DBP3,2807,3767,-0.115535,0.041925000000000004,easy
DBP3,3966,7309,-0.1752,0.013775,easy
DBP3,5516,2349,0.0046599999999999975,-0.210955,easy
DBP3,460,6250,0.02744,-0.158695,easy
DBP3,3140,4485,-0.05889,0.15287499999999998,easy
DBP3,6445,3133,-0.06376,0.28288,easy
DBP3,4271,233,0.35936,-0.143155,easy
DBP3,3920,767,0.019969999999999998,-0.115975,easy
DBP3,2927,7185,0.09925,-0.24616,easy
DBP3,6580,5574,-0.055735,0.179325,easy
DBP3,3423,3795,-0.10807,0.21330500000000002,easy
DBP3,6159,739,-0.09756000000000001,0.052745,easy
DBP3,7759,840,-0.15303499999999998,0.03467,easy
DBP3,5897,4785,-0.045105000000000006,0.23770000000000002,easy
DBP3,7129,521,-0.263035,0.24136999999999997,easy
DBP3,3626,7143,-0.06962,0.27096,easy
DBP3,5074,5632,-0.10368,0.1794,easy
DBP3,1528,5654,0.10584500000000001,-0.08582,easy
DBP3,4370,4542,0.037755,-0.15979,easy
DBP3,2187,7546,-0.10479,0.131725,easy
DBP3,1564,5340,-0.01815,-0.2008,easy
DBP3,3772,6586,-0.06311,0.123425,easy
DBP3,2634,5566,0.47992500000000005,-0.032619999999999996,easy
DBP3,4672,4136,-0.14654499999999998,0.075045,easy
DBP3,190,1988,-0.18119000000000002,0.01835,easy
DBP3,6236,5392,0.258475,-0.212095,easy
DBP3,5373,1084,-0.14668,0.134845,easy
DBP3,3945,3506,0.05935,-0.082535,easy
DBP3,6105,4225,-0.11458499999999999,0.15982000000000002,easy
DBP3,4487,5999,-0.08815999999999999,0.44706999999999997,easy
DBP3,3174,2610,0.053515,-0.08485999999999999,easy
DBP3,4099,3371,-0.11493,0.06781,easy
DBP3,6248,3275,0.090445,-0.094315,easy
DBP3,4535,6845,0.038315,-0.12532000000000001,easy
DBP3,5446,7570,-0.132705,0.19971499999999998,easy
DBP3,4081,1141,-0.11209,0.035050000000000005,easy
DBP3,1316,6707,0.0729,-0.09347,easy
DBP3,8141,673,-0.191275,0.065135,easy
DBP3,3427,3905,-0.104625,0.088835,easy
DBP3,860,1764,-0.135615,0.034225000000000005,easy
DBP3,76,8055,-0.090835,0.25605500000000003,easy
DBP3,5579,8040,-0.16408499999999998,0.070845,easy
DBP3,6841,1800,-0.11721000000000001,0.018404999999999998,easy
DBP3,2490,3957,-0.08524000000000001,0.14606,easy
DBP3,7924,641,0.20956999999999998,-0.07614,easy
DBP3,4225,5587,0.15982000000000002,-0.08945499999999999,easy
DBP3,5414,6021,0.013090000000000001,-0.14528,easy
DBP3,6247,2681,-0.16620000000000001,0.20895,easy
DBP3,594,1743,-0.136155,0.005684999999999999,easy
DBP3,4884,6746,-0.170475,0.03119,easy
DBP3,2073,553,0.15148,-0.088305,easy
DBP3,4157,2449,-0.0010800000000000002,-0.16383999999999999,easy
DBP3,442,4819,-0.12401,0.23713499999999998,easy
DBP3,5519,3112,-0.12118500000000001,0.03856,easy
DBP3,3980,5970,0.04648000000000001,-0.09633,easy
DBP3,6383,6854,0.04456,-0.13562000000000002,easy
DBP3,7626,8085,-0.15392,0.069075,easy
DBP3,7210,1914,-0.187425,0.09072,easy
DBP3,6408,7922,-0.09981999999999999,0.208785,easy
DBP3,7083,2265,-0.01002,-0.17394500000000002,easy
DBP3,5022,2085,-0.08961,0.08617,easy
DBP3,44,55,0.024235,-0.15132,easy
DBP3,6066,1890,-0.167535,0.121765,easy
DBP3,6575,7109,-0.1296,0.2544,easy
DBP3,7284,6479,-0.045149999999999996,0.22747,easy
DBP3,1030,563,0.119465,-0.18016,easy
DBP3,5630,3172,-0.15648499999999999,-0.005124999999999999,easy
DBP3,8006,6780,0.107105,-0.12696,easy
DBP3,1736,7185,0.307205,-0.24616,easy
DBP3,1065,3044,0.22033999999999998,-0.11265,easy
DBP3,3553,5391,-0.097055,0.05326,easy
DBP3,2506,5612,0.09626,-0.188285,easy
DBP3,4148,6487,0.004110000000000001,-0.17167,easy
DBP3,48,4377,-0.08976999999999999,0.0699,easy
DBP3,7662,6349,0.18517,-0.06847500000000001,easy
DBP3,2941,354,-0.022175,-0.25487,easy
DBP3,7618,3847,-0.07804,0.121525,easy
DBP3,4359,2286,0.11757000000000001,-0.093,easy
DBP3,2088,7414,-0.121485,0.097325,easy
DBP3,1077,409,0.13213,-0.08168500000000001,easy
DBP3,6688,7633,-0.055805,0.336055,easy
DBP3,248,4615,-0.203155,0.151625,easy
DBP3,6304,2209,0.09385500000000001,-0.191185,easy
DBP3,8055,7032,0.25605500000000003,-0.095155,easy
DBP3,1904,5930,0.281065,-0.094975,easy
DBP3,5660,1036,-0.054615,0.248425,easy
DBP3,3872,2241,0.185965,-0.08033,easy
DBP3,6809,1150,-0.0867,0.15494000000000002,easy
DBP3,4740,5048,-0.18689,0.023184999999999997,easy
DBP3,6823,5329,-0.25782,0.054625,easy
DBP3,141,1196,-0.092875,0.06575,easy
DBP3,1451,7894,0.055095000000000005,-0.10491500000000001,easy
DBP3,3137,7227,0.04311,-0.09132,easy
DBP3,4260,2762,-0.117385,0.121225,easy
DBP3,7427,3076,-0.188015,-0.011515000000000001,easy
DBP3,5827,6129,-0.10586999999999999,0.09547,easy
DBP3,2433,2885,-0.216105,-0.005214999999999997,easy
DBP3,4221,5663,0.05976,-0.08144499999999999,easy
DBP3,4631,5237,0.108655,-0.08671999999999999,easy
DBP3,715,1214,-0.163115,0.327425,easy
DBP3,3103,1914,-0.061649999999999996,0.09072,easy
DBP3,7796,5653,-0.17032,-0.00614,easy
DBP3,4376,6010,0.12613,-0.08069,easy
DBP3,2881,5099,-0.140825,0.016535,easy
DBP3,1605,7184,-0.01029,-0.221335,easy
DBP3,6694,516,-0.012955000000000001,-0.17605500000000002,easy
DBP3,4313,5405,-0.11196,0.033745,easy
DBP3,237,7258,0.293255,-0.077985,easy
DBP3,4285,5097,0.014735000000000002,-0.17960500000000001,easy
DBP3,1684,5820,0.06509,-0.09179999999999999,easy
DBP3,4740,1251,-0.18689,0.022555000000000002,easy
DBP3,156,1903,-0.148285,0.17942,easy
DBP3,1966,1343,-0.125835,0.143795,easy
DBP3,4592,5455,0.015755,-0.16558,easy
DBP3,7646,1069,-0.060384999999999994,0.190315,easy
DBP3,450,5525,-0.01542,-0.1759,easy
DBP3,2733,2217,0.020184999999999998,-0.16843999999999998,easy
DBP3,259,6490,-0.080315,0.471505,easy
DBP3,1277,3485,0.09604499999999999,-0.093105,easy
DBP3,5404,502,0.109405,-0.136025,easy
DBP3,7531,5246,0.20722000000000002,-0.18121,easy
DBP3,5426,1023,-0.155955,0.069155,easy
DBP3,7976,4440,-0.123895,0.071645,easy
DBP3,4440,7878,0.071645,-0.07654,easy
DBP3,5881,7520,-0.23934,-0.007100000000000002,easy
DBP3,7919,5227,0.29301499999999997,-0.059419999999999994,easy
DBP3,932,6490,-0.0645,0.471505,easy
DBP3,2,3309,-0.11623,0.035425,easy
DBP3,3393,3021,-0.14645999999999998,0.06351,easy
DBP3,6867,4980,0.080935,-0.065685,easy
DBP3,5200,1497,0.08916,-0.09609,easy
DBP3,3564,1891,-0.10543,0.28829,easy
DBP3,3539,4816,0.07063,-0.14887499999999998,easy
DBP3,5122,4708,0.08413000000000001,-0.23397,easy
DBP3,1665,6124,0.0758,-0.09669,easy
DBP3,2888,5822,0.04004,-0.192525,easy
DBP3,1854,4598,0.327005,-0.17278,easy
DBP3,3377,5018,0.164515,-0.127505,easy
DBP3,1421,2143,0.124695,-0.04995,easy
DBP3,1265,1021,-0.100175,0.05645,easy
DBP3,8078,4610,0.28056000000000003,-0.04421,easy
DBP3,4965,7887,-0.08198,0.12716,easy
DBP3,3095,6704,-0.15738,0.019985000000000003,easy
DBP3,5380,3842,-0.19266,0.164575,easy
DBP3,3215,2980,0.05667,-0.13409,easy
DBP3,2646,193,0.18379,-0.05416,easy
DBP3,2686,424,0.457415,-0.168975,easy
DBP3,1822,7695,0.03734,-0.150825,easy
DBP3,7250,1792,-0.130145,0.02594,easy
DBP3,3098,7981,-0.14557,0.24585,easy
DBP3,1966,3927,-0.125835,0.090575,easy
DBP3,5311,6398,-0.113205,0.02039,easy
DBP3,1031,2786,0.120415,-0.12047,easy
DBP3,7998,2345,-0.11529,0.099055,easy
DBP3,7257,5063,-0.20852,0.11016000000000001,easy
DBP3,7009,1162,-0.21384,0.106305,easy
DBP3,3193,4100,-0.119295,0.08097,easy
DBP3,2447,2043,0.0348,-0.098435,easy
DBP3,6089,7381,0.11499499999999999,-0.07980000000000001,easy
DBP3,4373,7176,-0.010074999999999999,-0.184895,easy
DBP3,3743,3034,0.10105499999999999,-0.18849500000000002,easy
DBP3,4806,3136,-0.133505,0.172855,easy
DBP3,4322,5500,-0.050095,0.13213,easy
DBP3,441,5947,0.078655,-0.068465,easy
DBP3,4583,2288,0.021525000000000002,-0.11306,easy
DBP3,50,7578,0.10305,-0.06462,easy
DBP3,5971,49,0.071205,-0.09638,easy
DBP3,303,6763,-0.104455,0.062855,easy
DBP3,5498,3377,-0.10449,0.164515,easy
DBP3,4860,6713,0.08308499999999999,-0.06847,easy
DBP3,3551,1675,-0.08592999999999999,0.15504,easy
DBP3,1841,5404,-0.12178,0.109405,easy
DBP3,4989,3821,-0.09131,0.18257,easy
DBP3,1660,7750,-0.01194,-0.172335,easy
DBP3,3988,3762,-0.034595,0.26782,easy
DBP3,3290,3732,-0.20651,0.0010500000000000023,easy
DBP3,4272,3765,0.30996,-0.06167,easy
DBP3,5330,6121,-0.056709999999999997,0.20489000000000002,easy
DBP3,998,795,-0.065745,0.1417,easy
DBP3,7105,4294,-0.069905,-0.18422,medium
DBP3,3631,4957,-0.04891,0.05975,medium
DBP3,1136,6692,-0.00598,-0.147175,medium
DBP3,2385,5516,-0.111765,0.0046599999999999975,medium
DBP3,6186,6791,-0.0057799999999999995,-0.101275,medium
DBP3,1238,3983,-0.101025,-0.006445000000000003,medium
DBP3,2709,5157,-0.16372,-0.04564,medium
DBP3,215,6954,-0.06216000000000001,0.0031899999999999997,medium
DBP3,1609,4345,0.075265,-0.040955000000000005,medium
DBP3,2548,5199,0.19838,-0.003745,medium
DBP3,3386,4596,0.001405,0.10384499999999999,medium
DBP3,4064,3363,-0.119685,-0.044535000000000005,medium
DBP3,5778,3076,-0.08893999999999999,-0.011515000000000001,medium
DBP3,7044,1272,-0.10969000000000001,-0.00434,medium
DBP3,5842,137,0.26153000000000004,-0.024515,medium
DBP3,7915,5270,0.043109999999999996,-0.017225,medium
DBP3,7473,4769,-0.008570000000000001,-0.11932000000000001,medium
DBP3,5351,6338,-0.06128,0.024825,medium
DBP3,6399,2800,-0.161185,-0.051680000000000004,medium
DBP3,734,5800,0.203235,0.04121,medium
DBP3,4972,2343,-0.037955,-0.09875999999999999,medium
DBP3,4457,2667,-0.049215,0.004979999999999998,medium
DBP3,7619,7373,0.012920000000000001,-0.093385,medium
DBP3,7228,6031,0.005650000000000002,0.08387,medium
DBP3,5346,2114,0.11638499999999999,-0.02979,medium
DBP3,4725,7442,-0.047630000000000006,0.022035,medium
DBP3,7114,3433,-0.02408,0.07837,medium
DBP3,1243,7888,-0.04807,0.118365,medium
DBP3,5545,7788,-0.09332,-0.036295,medium
DBP3,5659,7629,-0.002775000000000003,0.08364,medium
DBP3,1274,286,0.096755,-0.051255,medium
DBP3,7082,1806,-0.07146,0.025845,medium
DBP3,6503,1473,-0.15273,-0.062450000000000006,medium
DBP3,7560,2141,0.007234999999999998,-0.097195,medium
DBP3,7526,413,-0.086615,0.0007949999999999997,medium
DBP3,6088,518,-0.094235,0.020975,medium
DBP3,3641,4593,-0.0816,-0.00488,medium
DBP3,3925,1363,0.073975,-0.03567,medium
DBP3,807,99,-0.00862,-0.114585,medium
DBP3,488,5259,0.140545,0.019715,medium
DBP3,3042,6990,0.021695000000000002,-0.08631,medium
DBP3,3472,6919,-0.04504,0.0411,medium
DBP3,1433,370,-0.01472,-0.07805000000000001,medium
DBP3,3133,3455,0.28288,0.0005850000000000005,medium
DBP3,7484,4435,0.020915,-0.09774,medium
DBP3,2642,7451,0.02595,-0.06949,medium
DBP3,4545,7203,0.078535,-0.06292,medium
DBP3,5566,4258,-0.032619999999999996,0.021095,medium
DBP3,5039,2789,-0.024919999999999998,0.037989999999999996,medium
DBP3,3236,1296,-0.07270499999999999,-0.01621,medium
DBP3,1445,3304,0.030850000000000002,-0.026320000000000003,medium
DBP3,4874,2931,0.09035499999999999,-0.009229999999999999,medium
DBP3,407,3820,0.026715,0.239895,medium
DBP3,3664,4797,-0.04933,0.04016,medium
DBP3,7364,2635,0.212065,-0.030039999999999997,medium
DBP3,3927,6161,0.090575,-0.034975,medium
DBP3,1926,4524,-0.030690000000000002,0.07432,medium
DBP3,4166,7197,-0.04217,-0.11216999999999999,medium
DBP3,7410,5188,0.058735,-0.073615,medium
DBP3,4577,275,-0.040255,-0.094835,medium
DBP3,3290,8137,-0.20651,-0.074465,medium
DBP3,6507,2342,-0.049190000000000005,-0.102925,medium
DBP3,2988,1287,-0.04711,0.004285,medium
DBP3,3602,192,-0.0020599999999999993,-0.062515,medium
DBP3,5660,5285,-0.054615,-0.22096,medium
DBP3,1807,107,0.052155,-0.056955,medium
DBP3,1566,8065,-0.0572,0.03974,medium
DBP3,6809,7970,-0.0867,0.04406,medium
DBP3,8190,5180,-0.028245,-0.114175,medium
DBP3,1534,6835,-0.095575,-0.24019,medium
DBP3,7857,911,-0.04614,-0.10354000000000001,medium
DBP3,1317,5224,-0.025785,-0.120425,medium
DBP3,8179,7284,-0.168205,-0.045149999999999996,medium
DBP3,3058,1324,-0.102405,-0.034885000000000006,medium
DBP3,5198,3322,0.10317499999999999,-0.01415,medium
DBP3,3176,2074,-0.042545,0.015205,medium
DBP3,6526,5143,-0.1382,-0.0576,medium
DBP3,6607,7231,-0.012275000000000001,0.33914,medium
DBP3,5681,2891,-0.042185,-0.151505,medium
DBP3,5304,6149,-0.13352,-0.040625,medium
DBP3,6112,7642,-0.040400000000000005,-0.221845,medium
DBP3,870,2790,-0.081775,-0.031310000000000004,medium
DBP3,3787,4664,0.236255,0.021245,medium
DBP3,298,7952,-0.05633,-0.004570000000000001,medium
DBP3,548,8,-0.07242,-0.011514999999999997,medium
DBP3,356,6017,-0.09994,0.025025,medium
DBP3,2982,2383,-0.01924,-0.145535,medium
DBP3,1592,1492,0.07177,-0.06256,medium
DBP3,6025,5914,-0.14405,-0.021740000000000002,medium
DBP3,6609,3235,-0.29374,-0.08071,medium
DBP3,3445,2846,0.052765000000000006,-0.046939999999999996,medium
DBP3,3217,6182,0.07186500000000001,-0.045184999999999996,medium
DBP3,6300,7896,0.13952,0.01751,medium
DBP3,8076,2967,0.21689999999999998,0.029954999999999996,medium
DBP3,6067,7197,-0.030585,-0.11216999999999999,medium
DBP3,4098,3005,-0.016325000000000003,0.15219,medium
DBP3,985,2777,-0.020274999999999998,-0.111885,medium
DBP3,3990,4120,-0.06041,0.008890000000000002,medium
DBP3,7977,2398,-0.087145,-0.0009849999999999998,medium
DBP3,4691,831,0.0018849999999999978,-0.10729,medium
DBP3,6272,3120,0.22879500000000003,0.022495,medium
DBP3,1022,7434,0.01063,0.179445,medium
DBP3,3587,2348,-0.079295,-0.018070000000000003,medium
DBP3,1781,8037,0.09072000000000001,-0.032635000000000004,medium
DBP3,5466,375,0.01526,-0.06321,medium
DBP3,5905,6583,-0.054675,0.081425,medium
DBP3,2086,6791,-0.048600000000000004,-0.101275,medium
DBP3,4077,5245,0.07594500000000001,-0.06694,medium
DBP3,1236,1213,-0.02396,0.211535,medium
DBP3,495,5008,-0.06234,-0.18717499999999998,medium
DBP3,6694,6693,-0.012955000000000001,-0.10455,medium
DBP3,5436,5039,-0.08438000000000001,-0.024919999999999998,medium
DBP3,4986,3708,0.07406,-0.011045,medium
DBP3,2202,5111,-0.04253,-0.14481,medium
DBP3,7565,6356,-0.02348,-0.12483999999999999,medium
DBP3,6222,3194,-0.041545,0.07058500000000001,medium
DBP3,6100,4079,-0.006335,-0.143255,medium
DBP3,5720,7180,-0.008390000000000002,-0.117565,medium
DBP3,2817,7698,-0.10751,-0.03426,medium
DBP3,7798,6967,-0.07171999999999999,-0.139125,medium
DBP3,4503,5823,0.045774999999999996,-0.054345,medium
DBP3,1885,4021,-0.042435,0.04526,medium
DBP3,1773,6767,0.085375,-0.053565,medium
DBP3,4570,8008,0.012484999999999998,-0.07259,medium
DBP3,1415,2033,-0.04838,0.0019699999999999995,medium
DBP3,414,2572,-0.023855,-0.088005,medium
DBP3,6599,2345,-0.053695,0.099055,medium
DBP3,4210,6580,0.016305,-0.055735,medium
DBP3,3601,4057,0.0031850000000000003,-0.08924,medium
DBP3,2996,676,-0.124905,-0.00913,medium
DBP3,1597,4620,-0.042120000000000005,0.141575,medium
DBP3,2679,1172,-0.06161,0.051885,medium
DBP3,6841,943,-0.11721000000000001,-0.0068049999999999986,medium
DBP3,1815,1096,0.029625000000000002,0.240095,medium
DBP3,3895,3487,0.01797,-0.08195,medium
DBP3,2646,3188,0.18379,-0.016104999999999998,medium
DBP3,8128,2532,-0.08907499999999999,-0.0011549999999999998,medium
DBP3,5509,4773,-0.05445,-0.17084,medium
DBP3,4449,6511,-0.111175,-0.01533,medium
DBP3,7172,4175,-0.042395,0.047445,medium
DBP3,7372,2242,-0.15415,-0.068875,medium
DBP3,2337,1155,0.0008150000000000001,0.157835,medium
DBP3,4681,1692,-0.05657,-0.13056,medium
DBP3,4681,4987,-0.05657,-0.0002249999999999995,medium
DBP3,5869,4584,-0.04328,0.065755,medium
DBP3,8025,6373,-0.016524999999999998,0.159165,medium
DBP3,2292,1269,0.05467,-0.007785,medium
DBP3,6641,3886,-0.049835,0.09951499999999999,medium
DBP3,2788,2785,-0.05173,0.02393,medium
DBP3,7884,4648,0.01098,-0.104525,medium
DBP3,5502,1157,-0.100705,-0.023784999999999997,medium
DBP3,439,7826,-0.007364999999999999,-0.06942000000000001,medium
DBP3,5075,4142,0.151945,0.008785,medium
DBP3,4737,6471,-0.07003,0.05898,medium
DBP3,5026,7607,-0.039830000000000004,0.063495,medium
DBP3,7179,5610,-0.05068,0.033115,medium
DBP3,7981,4947,0.24585,0.04537,medium
DBP3,3989,5775,-0.03336,0.128025,medium
DBP3,5644,5239,-0.15950999999999999,-0.076655,medium
DBP3,6199,5552,-0.041125,-0.123395,medium
DBP3,3895,6915,0.01797,0.18558,medium
DBP3,2201,7747,0.16113,0.019249999999999996,medium
DBP3,1482,1056,0.048725,0.260235,medium
DBP3,2208,259,-0.028250000000000004,-0.080315,medium
DBP3,3747,6140,0.012364999999999998,-0.03847,medium
DBP3,2454,3897,-0.038849999999999996,0.056749999999999995,medium
DBP3,669,6048,-0.054075,-0.130745,medium
DBP3,268,2774,0.01816,-0.041695,medium
DBP3,932,7056,-0.0645,-0.15465,medium
DBP3,7616,4223,-0.0022499999999999985,0.085095,medium
DBP3,2044,7702,-0.0010599999999999997,-0.12075,medium
DBP3,6998,3087,-0.033370000000000004,-0.10461000000000001,medium
DBP3,7457,106,0.16654000000000002,0.00498,medium
DBP3,3812,7970,0.21284,0.04406,medium
DBP3,6097,1104,0.019865,0.215505,medium
DBP3,117,6845,-0.035275,-0.12532000000000001,medium
DBP3,5875,4350,-0.0012450000000000004,-0.07664,medium
DBP3,128,3177,-0.05412,0.039830000000000004,medium
DBP3,6991,7241,-0.002530000000000001,-0.13530999999999999,medium
DBP3,84,2565,-0.017225,-0.03843,hard
DBP3,6738,6713,-0.0606,-0.06847,hard
DBP3,6887,3209,-0.112205,-0.08724499999999999,hard
DBP3,5265,404,-0.013630000000000003,-0.032885,hard
DBP3,5194,4264,0.032995,0.04006,hard
DBP3,7063,5330,-0.03492,-0.056709999999999997,hard
DBP3,5351,5930,-0.06128,-0.094975,hard
DBP3,6149,5025,-0.040625,-0.056055,hard
DBP3,6321,939,0.12376999999999999,0.079045,hard
DBP3,5039,6655,-0.024919999999999998,-0.01824,hard
DBP3,83,2829,-0.142745,-0.19984000000000002,hard
DBP3,1898,6327,0.081645,0.08644,hard
DBP3,5108,924,0.03279,0.12845499999999999,hard
DBP3,7046,3877,0.145395,0.16497499999999998,hard
DBP3,2165,8130,-0.0923,-0.15115,hard
DBP3,1456,544,0.04976,-0.007455000000000003,hard
DBP3,2089,2988,-0.059565,-0.04711,hard
DBP3,6387,5347,0.11288,0.056675,hard
DBP3,375,486,-0.06321,-0.06466,hard
DBP3,5109,5351,-0.10406,-0.06128,hard
DBP3,6645,1498,-0.03406000000000001,-0.05269,hard
DBP3,5502,2594,-0.100705,-0.07506,hard
DBP3,1889,2468,0.06881,0.008230000000000001,hard
DBP3,1026,7505,0.03204,0.08269499999999999,hard
DBP3,4229,2941,-0.006845000000000004,-0.022175,hard
DBP3,5023,3044,-0.1598,-0.11265,hard
DBP3,2572,5385,-0.088005,-0.12332499999999999,hard
DBP3,684,3875,0.034145,0.090425,hard
DBP3,5321,5356,-0.15332500000000002,-0.090925,hard
DBP3,7395,533,-0.130135,-0.07733,hard
DBP3,2579,2494,0.004174999999999998,-0.004620000000000001,hard
DBP3,3910,1011,0.20553,0.10108,hard
DBP3,2863,7948,-0.09018499999999999,-0.057175,hard
DBP3,7298,2960,-0.052675,-0.055435,hard
DBP3,6083,3,0.01592,-0.020425,hard
DBP3,7738,7348,-0.127565,-0.17615,hard
DBP3,5867,4678,-0.07778499999999999,-0.097555,hard
DBP3,4449,4912,-0.111175,-0.115405,hard
DBP3,1292,647,-0.066375,-0.101965,hard
DBP3,4752,7110,-0.086955,-0.12156499999999999,hard
DBP3,7428,2565,-0.014245,-0.03843,hard
DBP3,3666,5113,0.13872,0.048105,hard
DBP3,7180,5547,-0.117565,-0.15395,hard
DBP3,4129,5409,-0.138105,-0.09615,hard
DBP3,808,2601,-0.11257999999999999,-0.09886500000000001,hard
DBP3,1526,2632,0.12741,0.47274499999999997,hard
DBP3,6062,2506,0.06588,0.09626,hard
DBP3,3386,7048,0.001405,0.055635000000000004,hard
DBP3,1864,5981,0.021419999999999998,-0.01014,hard
DBP3,1216,815,0.05898,0.16032000000000002,hard
DBP3,4757,902,-0.010205000000000002,0.01976,hard
DBP3,7200,3847,0.216325,0.121525,hard
DBP3,2922,2878,-0.04012,-0.025585000000000004,hard
DBP3,4699,2965,-0.06600500000000001,-0.08848500000000001,hard
DBP3,6935,6672,-0.038135,-0.04514,hard
DBP3,7066,7292,0.26466,0.08082500000000001,hard
DBP3,3872,5113,0.185965,0.048105,hard
DBP3,3957,1111,0.14606,0.23699,hard
DBP3,6514,1365,-0.025055,-0.034375,hard
DBP3,106,1026,0.00498,0.03204,hard
DBP3,2804,5188,-0.059335,-0.073615,hard
DBP3,7506,5410,0.0005,-0.005505000000000003,hard
DBP3,3279,562,0.12726500000000002,0.19203,hard
DBP3,2491,2581,-0.02045,-0.01667,hard
DBP3,7036,7589,0.01227,0.007495000000000002,hard
DBP3,7361,6474,0.020395,0.015715,hard
DBP3,4616,2979,-0.03506,-0.062665,hard
DBP3,2511,2141,-0.066625,-0.097195,hard
DBP3,35,4042,-0.06427,-0.020995,hard
DBP3,4279,3571,0.10910500000000001,0.10608,hard
DBP3,7215,2273,-0.03533,-0.056345,hard
DBP3,5433,5528,0.084665,0.16584,hard
DBP3,71,2928,0.03018,-0.022475000000000002,hard
DBP3,2557,2363,0.01132,0.02977,hard
DBP3,2999,4154,-0.07929,-0.08792,hard
DBP3,1695,4514,-0.005290000000000003,0.0002199999999999997,hard
DBP3,393,2158,-0.03281,0.007699999999999999,hard
DBP3,6096,2144,-0.02926,0.017275,hard
DBP3,4204,7458,0.04732,-0.0047750000000000015,hard
DBP3,6311,2050,0.0007800000000000029,0.050885,hard
DBP3,2916,5737,-0.015245,-0.05412,hard
DBP3,1280,4421,0.09683,0.031865,hard
DBP3,5782,3147,-0.055505,-0.07984,hard
DBP3,2636,885,-0.095615,-0.12112500000000001,hard
DBP3,4625,1954,0.06745000000000001,0.09604,hard
DBP3,3870,6469,0.08814,0.07535499999999999,hard
DBP3,2556,2930,0.161985,0.113085,hard
DBP3,1223,3926,0.16532,0.20883000000000002,hard
DBP3,4412,3525,-0.061825,-0.10903499999999999,hard
DBP3,4659,5649,0.05411,0.14948,hard
DBP3,2263,1438,0.01148,0.08351,hard
DBP3,119,2935,0.012495,-0.011190000000000002,hard
DBP3,5436,6486,-0.08438000000000001,-0.10827,hard
DBP3,43,7826,-0.04059,-0.06942000000000001,hard
DBP3,2656,4856,0.017985,0.0064649999999999985,hard
DBP3,3696,3240,-0.086985,-0.15266,hard
DBP3,3367,6572,0.481395,0.103965,hard
DBP3,4768,7647,-0.09582,-0.13659,hard
DBP3,3691,3518,0.02561,0.069395,hard
DBP3,2982,5414,-0.01924,0.013090000000000001,hard
DBP3,1699,2667,0.007414999999999998,0.004979999999999998,hard
DBP3,856,5598,-0.063245,-0.04696499999999999,hard
DBP3,708,7477,0.06536,0.460425,hard
DBP3,5886,809,-0.18055500000000002,-0.14457,hard
DBP3,6645,1713,-0.03406000000000001,-0.0042699999999999995,hard
DBP3,5618,1178,-0.028545,-0.01971,hard
DBP3,6831,7159,-0.028609999999999997,-0.03616,hard
DBP3,6435,5749,-0.088815,-0.04635499999999999,hard
DBP3,3747,1089,0.012364999999999998,0.08598,hard
DBP3,2744,3156,0.02922,0.10344,hard
DBP3,1325,5180,-0.11599999999999999,-0.114175,hard
DBP3,949,2174,-0.023145,-0.03321,hard
DBP3,797,6808,-0.060675,-0.034074999999999994,hard
DBP3,4784,4162,-0.11016000000000001,-0.05697,hard
DBP3,4932,1379,0.096555,0.113465,hard
DBP3,3493,289,-0.06987,-0.069855,hard
DBP3,5328,5556,0.049075,0.062675,hard
DBP3,1748,5018,-0.085585,-0.127505,hard
DBP3,504,6226,0.06955,0.02652,hard
DBP3,7591,3847,0.063175,0.121525,hard
DBP3,8177,6020,0.024749999999999998,-0.0089,hard
DBP3,6578,5301,-0.1175,-0.12943,hard
DBP3,1509,4352,0.09548999999999999,0.137015,hard
DBP3,4176,3791,0.0042699999999999995,0.03401,hard
DBP3,5524,794,-0.046035,-0.022715,hard
DBP3,3073,89,-0.147585,-0.13612,hard
DBP3,6543,2247,-0.13572,-0.14321,hard
DBP3,5350,5720,0.01935,-0.008390000000000002,hard
DBP48,4423,5555,0.18929,-0.12281,easy
